latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-74.04254,51.0,0,GMT,GMT

time,temperature_2m_max (°C),daylight_duration (s),sunshine_duration (s),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm),shortwave_radiation_sum (MJ/m²),dew_point_2m_max (°C),cloud_cover_max (%),cloud_cover_mean (%),pressure_msl_max (hPa),relative_humidity_2m_max (%),surface_pressure_max (hPa),vapour_pressure_deficit_max (kPa),wet_bulb_temperature_2m_max (°C),temperature_2m_mean (°C)
2019-08-09,28.7,50565.99,47069.98,0.40,0.40,0.00,3.0,17.3,32.8,280,5.07,23.85,19.6,53,17,1008.5,88,1002.7,2.30,20.8,24.0
2019-08-10,27.1,50431.58,44113.59,0.00,0.00,0.00,0.0,22.3,40.3,304,5.72,24.31,15.6,95,24,1010.8,79,1004.9,2.28,18.6,23.0
2019-08-11,27.4,50295.31,46313.07,0.00,0.00,0.00,0.0,15.1,34.6,308,5.11,23.77,15.4,100,26,1017.1,82,1011.2,2.38,18.7,21.6
2019-08-12,29.6,50157.33,46531.59,0.00,0.00,0.00,0.0,25.6,45.0,231,5.17,23.48,18.9,98,22,1016.3,91,1010.3,2.56,20.8,22.5
2019-08-13,25.1,50017.76,14001.42,7.40,7.40,0.00,11.0,13.8,34.9,219,2.04,8.46,22.6,100,96,1011.9,92,1006.0,0.95,23.0,23.5
2019-08-14,25.4,49876.73,35529.18,10.70,10.70,0.00,15.0,11.2,22.7,56,2.41,13.06,22.8,100,68,1010.9,98,1005.0,0.50,23.3,23.0
2019-08-15,26.7,49734.38,43910.15,1.10,1.10,0.00,5.0,17.1,32.8,103,3.80,20.69,21.8,100,54,1016.7,98,1010.8,1.33,22.1,23.2
2019-08-16,25.5,49590.81,36867.68,0.10,0.10,0.00,1.0,15.3,29.9,121,2.92,15.16,20.8,100,65,1017.2,97,1011.3,1.00,21.8,22.3
2019-08-17,27.6,49446.17,41084.19,3.40,3.40,0.00,8.0,13.4,26.6,116,3.31,17.53,24.0,100,82,1017.1,99,1011.1,0.86,24.8,23.8
2019-08-18,27.7,49300.56,31886.92,13.70,13.70,0.00,10.0,13.8,28.4,154,2.93,15.45,23.7,100,88,1017.4,100,1011.5,0.84,24.5,24.3
2019-08-19,31.3,49154.10,41552.01,1.90,1.90,0.00,3.0,14.2,35.6,235,4.13,19.84,24.3,100,70,1015.8,96,1009.9,1.77,25.8,26.0
2019-08-20,28.8,49006.91,43457.24,0.00,0.00,0.00,0.0,14.9,28.1,186,4.53,21.73,23.2,97,66,1019.7,96,1013.8,1.76,23.5,25.1
2019-08-21,30.6,48859.10,41355.14,7.50,7.50,0.00,7.0,25.8,47.5,201,3.76,17.44,23.6,100,59,1017.5,97,1011.6,1.70,24.8,25.9
2019-08-22,31.6,48710.78,43363.33,0.10,0.10,0.00,1.0,16.6,37.8,238,4.72,21.51,23.2,98,63,1012.0,96,1006.2,2.45,24.3,26.4
2019-08-23,26.5,48562.05,3515.84,22.00,22.00,0.00,14.0,18.5,31.3,321,1.69,7.43,22.6,100,95,1016.7,96,1010.7,0.86,23.4,21.8
2019-08-24,23.6,48413.03,41087.13,0.00,0.00,0.00,0.0,16.6,32.0,2,4.42,21.54,18.0,79,23,1022.2,87,1016.2,1.71,18.9,20.4
2019-08-25,23.5,48263.81,43377.80,0.00,0.00,0.00,0.0,23.7,41.8,56,4.09,19.83,15.0,100,42,1025.3,82,1019.2,1.53,16.8,20.2
2019-08-26,22.9,48114.50,40539.82,0.00,0.00,0.00,0.0,17.6,32.0,52,4.03,21.94,14.9,97,40,1024.1,87,1017.9,1.29,17.2,18.6
2019-08-27,21.2,47965.01,17994.43,0.00,0.00,0.00,0.0,13.0,24.8,129,2.33,11.51,15.8,100,84,1021.2,92,1015.1,0.88,17.1,19.0
2019-08-28,23.2,47814.30,18188.16,9.70,9.70,0.00,13.0,14.3,28.4,68,1.77,9.33,20.4,100,85,1017.0,97,1011.0,0.71,20.5,20.2
2019-08-29,27.3,47662.27,43294.64,1.60,1.60,0.00,4.0,21.1,36.4,313,4.82,23.63,21.0,98,23,1013.0,97,1007.1,2.24,21.1,22.5
2019-08-30,30.4,47509.07,43295.28,0.00,0.00,0.00,0.0,20.9,37.8,252,5.01,21.88,17.4,67,7,1017.4,86,1011.4,2.46,21.5,22.0
2019-08-31,27.3,47354.79,43200.00,0.00,0.00,0.00,0.0,15.2,26.6,343,4.83,21.78,17.8,94,61,1023.8,86,1017.8,2.44,19.7,22.8
2019-09-01,24.2,47199.55,42658.69,0.00,0.00,0.00,0.0,20.4,36.0,86,3.92,18.76,16.2,98,77,1027.7,77,1021.6,1.28,18.5,20.6
2019-09-02,25.1,47043.46,22252.40,8.40,8.40,0.00,10.0,17.5,42.5,171,2.16,9.71,21.4,100,83,1025.0,94,1018.9,0.67,22.3,21.5
2019-09-03,26.1,46886.62,43133.55,0.00,0.00,0.00,0.0,13.6,24.5,19,4.18,22.50,20.9,87,15,1018.2,99,1012.2,1.63,21.1,21.7
2019-09-04,30.9,46729.13,42012.35,1.80,1.80,0.00,3.0,27.2,47.5,218,3.55,15.92,22.6,96,26,1016.9,97,1010.9,2.17,23.9,23.0
2019-09-05,25.0,46571.11,36501.78,0.00,0.00,0.00,0.0,20.5,35.3,20,3.34,16.78,20.7,100,81,1019.6,91,1013.6,1.38,21.9,20.8
2019-09-06,20.7,46412.64,1066.97,1.20,1.20,0.00,2.0,29.5,50.8,55,2.10,8.37,16.3,100,100,1017.7,93,1011.7,0.81,16.9,18.6
2019-09-07,24.0,46253.85,42741.08,8.60,8.60,0.00,7.0,24.4,42.8,335,3.75,18.35,13.8,100,52,1010.4,93,1004.4,1.60,16.7,17.9
2019-09-08,25.7,46094.82,39754.29,0.00,0.00,0.00,0.0,15.9,27.4,278,3.61,17.61,17.1,99,51,1017.8,86,1011.8,1.85,18.5,19.4
2019-09-09,23.9,45935.64,42542.58,1.20,1.20,0.00,4.0,13.9,24.8,54,3.25,16.13,17.3,100,71,1024.5,87,1018.5,1.18,18.6,20.3
2019-09-10,23.5,45776.41,39954.02,0.90,0.90,0.00,9.0,21.6,39.6,146,2.51,13.60,19.5,100,49,1028.4,98,1022.3,0.87,20.1,20.4
2019-09-11,31.7,45617.24,42343.63,0.00,0.00,0.00,0.0,22.4,41.0,220,3.96,18.17,24.3,93,55,1025.2,94,1019.2,2.31,25.8,23.8
2019-09-12,25.8,45458.21,25186.48,5.70,5.70,0.00,9.0,19.5,34.6,341,2.47,12.55,22.7,100,66,1020.6,98,1014.6,0.79,23.1,23.5
2019-09-13,19.6,45299.43,39210.85,2.20,2.20,0.00,3.0,20.7,37.4,70,2.89,14.63,17.5,100,75,1031.6,94,1025.5,1.00,17.8,17.3
2019-09-14,23.2,45140.98,30773.50,0.00,0.00,0.00,0.0,26.9,46.4,166,2.84,11.80,18.0,100,68,1030.9,84,1024.7,1.03,19.2,19.6
2019-09-15,27.0,44982.95,41766.43,0.50,0.50,0.00,3.0,9.0,27.4,268,3.76,20.11,19.0,100,59,1022.2,97,1016.2,2.09,19.5,22.2
2019-09-16,24.5,44825.25,25273.71,0.50,0.50,0.00,3.0,11.5,32.4,343,2.32,10.73,18.0,100,66,1018.7,84,1012.7,1.04,19.9,21.2
2019-09-17,23.1,44666.80,41451.60,0.30,0.30,0.00,1.0,17.9,32.0,19,3.96,20.99,19.4,99,18,1021.5,98,1015.5,1.80,19.7,19.5
2019-09-18,19.8,44507.51,40458.68,0.30,0.30,0.00,2.0,16.4,30.6,39,2.77,14.12,13.5,100,35,1024.6,95,1018.5,1.19,13.9,16.8
2019-09-19,19.9,44347.50,41132.66,0.00,0.00,0.00,0.0,12.6,25.9,44,3.44,21.24,9.7,10,1,1028.8,88,1022.6,1.37,12.8,14.8
2019-09-20,24.8,44186.85,40971.90,0.00,0.00,0.00,0.0,13.0,26.3,264,3.80,20.35,13.5,91,40,1025.9,91,1019.7,1.98,17.0,16.8
2019-09-21,26.9,44025.68,40810.38,0.00,0.00,0.00,0.0,12.3,20.9,268,3.82,19.67,16.1,83,25,1023.9,88,1017.9,2.04,18.4,19.6
2019-09-22,27.2,43864.07,40632.12,0.00,0.00,0.00,0.0,20.5,35.6,197,3.79,18.96,18.0,57,10,1022.2,94,1016.1,1.60,21.1,20.7
2019-09-23,30.8,43702.14,39744.37,0.00,0.00,0.00,0.0,20.7,35.3,208,4.35,17.49,20.2,91,54,1016.8,88,1010.9,2.34,22.7,24.5
2019-09-24,26.7,43539.98,40202.71,0.80,0.80,0.00,4.0,25.0,43.9,287,3.82,14.85,18.7,100,38,1010.0,88,1004.0,1.81,20.1,22.0
2019-09-25,24.9,43377.69,39995.09,0.00,0.00,0.00,0.0,20.1,35.3,278,3.62,18.66,15.5,89,10,1013.5,87,1007.5,1.81,17.2,18.1
2019-09-26,27.8,43215.36,31566.21,0.70,0.70,0.00,3.0,19.0,41.4,228,2.96,14.23,18.1,100,28,1011.4,92,1005.4,1.91,20.9,19.9
2019-09-27,21.8,43053.11,39323.88,0.00,0.00,0.00,0.0,15.5,27.0,289,3.25,19.03,17.1,94,13,1021.3,96,1015.2,1.27,17.5,17.2
2019-09-28,26.9,42891.02,38981.99,0.00,0.00,0.00,0.0,19.9,36.0,192,3.18,16.54,20.1,90,27,1020.6,93,1014.5,1.57,21.5,20.2
2019-09-29,24.3,42729.20,38830.18,0.00,0.00,0.00,0.0,18.6,34.6,355,3.43,16.60,20.1,100,47,1024.7,93,1018.7,1.65,20.7,21.4
2019-09-30,20.2,42567.73,26004.23,0.00,0.00,0.00,0.0,17.4,31.3,62,3.02,10.62,12.3,100,95,1027.7,69,1021.5,0.99,15.1,17.5
2019-10-01,27.6,42406.74,36406.79,0.50,0.50,0.00,2.0,18.5,34.6,202,3.19,15.38,18.5,100,63,1024.0,87,1017.9,1.66,21.1,20.2
2019-10-02,32.0,42246.31,33619.97,0.40,0.40,0.00,3.0,22.9,38.5,252,3.92,14.82,21.8,100,52,1014.1,93,1008.2,2.54,23.9,25.0
2019-10-03,23.4,42086.55,0.00,10.50,10.50,0.00,22.0,26.0,43.9,44,0.96,3.16,22.0,100,99,1020.8,93,1014.6,0.35,22.3,15.2
2019-10-04,18.2,41927.55,38311.12,2.00,2.00,0.00,8.0,30.2,53.6,337,2.78,16.06,14.7,100,50,1022.9,98,1016.7,1.03,15.0,15.7
2019-10-05,14.2,41769.44,38244.45,0.00,0.00,0.00,0.0,17.0,30.6,24,2.96,18.31,6.2,2,0,1032.2,73,1025.9,0.85,8.7,10.7
2019-10-06,20.9,41612.09,3905.16,1.10,1.10,0.00,7.0,23.8,40.0,175,1.67,4.28,15.4,100,90,1029.2,80,1022.9,0.76,17.1,16.5
2019-10-07,25.1,41454.36,21243.59,1.80,1.80,0.00,5.0,29.9,51.1,202,2.64,8.47,17.6,100,93,1023.9,85,1017.8,1.42,19.0,21.1
2019-10-08,18.6,41296.14,2456.65,5.90,5.90,0.00,12.0,20.0,40.7,21,1.76,6.58,17.5,100,97,1024.6,94,1018.4,1.04,17.8,16.0
2019-10-09,15.1,41137.55,2340.55,12.70,12.70,0.00,13.0,23.9,41.0,22,1.51,3.86,10.8,100,91,1026.0,91,1019.8,0.58,11.5,13.4
2019-10-10,20.0,40978.71,37718.48,1.20,1.20,0.00,6.0,25.9,45.7,12,3.05,15.00,10.0,100,60,1025.1,94,1018.8,1.26,13.4,14.2
2019-10-11,16.9,40819.72,24703.08,0.00,0.00,0.00,0.0,28.0,47.9,16,3.57,9.78,7.7,100,61,1022.1,63,1015.9,1.19,11.3,14.5
2019-10-12,19.8,40660.70,34824.56,0.00,0.00,0.00,0.0,20.1,34.2,7,2.80,13.72,12.1,100,53,1018.6,79,1012.5,0.98,14.5,14.7
2019-10-13,17.5,40501.75,36617.40,0.00,0.00,0.00,0.0,15.1,25.6,315,2.30,13.72,12.1,98,56,1020.3,90,1014.2,0.93,13.3,14.3
2019-10-14,22.1,40343.00,35455.55,0.30,0.30,0.00,3.0,17.6,31.7,243,2.77,14.97,13.2,100,42,1017.6,99,1011.5,1.65,14.4,16.3
2019-10-15,16.4,40184.57,36896.16,0.00,0.00,0.00,0.0,14.9,27.0,326,2.65,15.88,7.8,89,12,1022.4,84,1016.2,1.09,10.8,13.1
2019-10-16,18.4,40026.58,6344.76,13.90,13.90,0.00,11.0,41.2,68.8,133,1.07,4.80,15.5,100,59,1019.3,94,1013.1,0.46,15.8,14.6
2019-10-17,16.4,39869.13,20539.26,15.30,15.30,0.00,8.0,49.9,86.4,274,2.41,7.14,15.4,100,72,998.5,95,992.4,0.73,15.7,12.2
2019-10-18,14.7,39712.37,36261.50,0.00,0.00,0.00,0.0,28.3,49.7,303,2.91,12.20,5.0,100,44,1013.4,71,1007.2,0.83,9.2,11.7
2019-10-19,15.2,39556.39,36037.77,0.00,0.00,0.00,0.0,10.6,24.1,279,2.23,15.39,6.8,100,25,1019.5,86,1013.2,0.91,9.4,9.3
2019-10-20,15.1,39401.35,1367.17,9.40,9.40,0.00,8.0,10.5,19.1,102,0.68,3.59,13.1,100,95,1018.0,95,1011.8,0.45,13.5,11.1
2019-10-21,18.4,39247.36,35608.82,3.70,3.70,0.00,7.0,18.7,34.2,23,2.17,14.63,11.6,100,26,1018.9,96,1012.7,1.06,12.4,12.9
2019-10-22,16.2,39094.56,0.00,1.00,1.00,0.00,6.0,27.5,44.6,100,0.64,2.19,14.6,100,92,1020.2,94,1014.0,0.30,14.9,13.1
2019-10-23,17.7,38943.08,35207.76,9.90,9.90,0.00,7.0,22.5,45.7,268,2.61,14.19,16.1,100,42,1018.2,98,1012.0,1.30,16.2,15.6
2019-10-24,17.7,38793.05,35098.43,0.00,0.00,0.00,0.0,16.1,29.2,240,2.60,14.19,9.0,45,2,1027.5,78,1021.3,1.18,11.6,12.0
2019-10-25,16.6,38644.61,27892.47,0.00,0.00,0.00,0.0,18.7,31.7,210,1.73,10.02,11.8,100,59,1027.1,91,1020.9,0.66,12.9,12.4
2019-10-26,16.2,38497.68,26171.16,0.00,0.00,0.00,0.0,13.1,26.3,330,1.82,11.33,12.8,100,75,1024.8,93,1018.6,0.97,13.1,13.3
2019-10-27,20.5,38350.96,8829.18,29.30,29.30,0.00,14.0,34.2,76.0,140,0.67,2.47,19.2,100,87,1024.5,96,1018.3,0.36,19.5,15.3
2019-10-28,17.4,38204.38,29965.93,0.00,0.00,0.00,0.0,17.1,31.7,346,1.85,10.97,14.1,100,33,1024.1,96,1017.9,0.73,14.3,14.0
2019-10-29,15.8,38058.06,63.66,1.70,1.70,0.00,13.0,14.4,25.6,87,0.77,3.84,13.5,100,96,1026.5,93,1020.3,0.29,14.1,13.6
2019-10-30,18.3,37912.13,1332.81,1.00,1.00,0.00,8.0,11.6,22.7,35,0.78,4.29,15.7,100,100,1025.8,99,1019.6,0.35,16.4,15.2
2019-10-31,20.6,37766.75,0.00,22.40,22.40,0.00,21.0,37.1,65.9,182,0.63,2.60,19.0,100,100,1020.8,99,1014.7,0.26,19.4,17.7
2019-11-01,20.8,37622.05,33910.30,5.70,5.70,0.00,4.0,46.0,98.3,248,2.68,13.23,18.3,100,36,1022.0,91,1015.7,0.83,18.9,12.5
2019-11-02,10.3,37478.17,21606.89,0.00,0.00,0.00,0.0,13.0,24.8,350,1.50,9.78,3.9,100,30,1025.1,84,1018.7,0.54,6.2,7.1
2019-11-03,10.8,37335.27,28436.57,0.00,0.00,0.00,0.0,18.4,32.4,274,1.81,10.70,5.6,100,30,1021.3,78,1015.0,0.73,7.1,7.7
2019-11-04,12.5,37193.48,33081.08,0.00,0.00,0.00,0.0,20.1,34.2,216,2.02,12.11,3.8,86,19,1029.1,83,1022.8,0.84,6.8,7.6
2019-11-05,15.0,37052.98,7032.48,0.60,0.60,0.00,3.0,16.8,31.0,223,1.07,5.03,10.7,100,66,1026.2,94,1019.9,0.56,12.1,10.7
2019-11-06,11.4,36913.92,33265.51,0.00,0.00,0.00,0.0,15.3,29.5,277,1.85,12.33,6.0,77,17,1029.8,89,1023.5,0.79,8.0,8.8
2019-11-07,13.7,36776.45,8665.95,1.40,1.40,0.00,3.0,17.5,31.0,228,1.21,4.49,8.8,100,65,1028.6,94,1022.2,0.59,9.6,8.7
2019-11-08,9.5,36640.73,32959.61,2.70,2.70,0.00,5.0,31.9,57.2,322,1.73,11.74,8.1,100,36,1023.8,91,1017.3,0.54,8.5,3.3
2019-11-09,4.5,36506.95,32536.09,0.00,0.00,0.00,0.0,18.6,31.7,297,1.40,11.28,-3.8,95,40,1029.0,78,1022.4,0.48,-0.1,0.0
2019-11-10,10.8,36375.25,24481.95,0.00,0.00,0.00,0.0,15.3,28.8,225,1.27,8.04,2.6,100,65,1023.2,82,1016.8,0.63,5.9,4.2
2019-11-11,13.8,36245.82,32001.87,0.00,0.00,0.00,0.0,10.0,17.3,227,1.37,10.22,8.4,99,66,1019.5,93,1013.2,0.63,9.5,7.8
2019-11-12,11.9,36118.84,0.00,3.80,2.90,0.63,10.0,26.3,47.9,286,0.93,2.10,9.8,100,94,1017.5,94,1011.0,0.50,10.3,6.9
2019-11-13,0.9,35994.48,32099.13,0.00,0.00,0.00,0.0,26.0,49.7,315,1.77,11.89,-9.5,14,1,1029.1,53,1022.5,0.45,-3.6,-2.4
2019-11-14,5.9,35872.92,29930.88,0.00,0.00,0.00,0.0,14.3,28.8,177,1.16,8.86,-0.4,99,84,1031.8,78,1025.3,0.46,1.6,0.1
2019-11-15,10.1,35754.11,31665.08,0.00,0.00,0.00,0.0,16.3,29.9,252,1.52,11.02,-0.2,100,58,1026.6,86,1020.2,0.71,4.5,3.8
2019-11-16,5.1,35636.82,31777.25,0.00,0.00,0.00,0.0,28.2,49.7,18,2.06,11.51,-1.5,94,14,1031.7,72,1025.2,0.62,1.7,2.6
2019-11-17,4.1,35520.94,3990.92,0.00,0.00,0.00,0.0,26.7,46.4,29,1.36,3.75,-1.2,100,73,1032.0,69,1025.5,0.30,1.3,0.6
2019-11-18,4.8,35406.62,0.00,2.20,2.20,0.00,10.0,21.3,37.1,7,0.74,2.10,2.5,100,100,1021.0,94,1014.6,0.25,2.8,3.4
2019-11-19,10.8,35294.00,31365.79,10.70,10.70,0.00,10.0,12.4,31.7,306,1.12,8.78,4.5,100,84,1009.9,98,1003.7,0.60,6.3,6.1
2019-11-20,8.1,35183.23,22989.91,0.00,0.00,0.00,0.0,18.8,34.2,337,1.12,6.14,1.3,100,86,1017.0,86,1010.7,0.62,2.9,5.1
2019-11-21,10.6,35074.45,30936.90,0.00,0.00,0.00,0.0,17.1,28.4,318,1.49,10.12,3.4,100,28,1023.2,86,1016.9,0.58,6.1,5.6
2019-11-22,11.3,34967.81,5288.17,3.00,3.00,0.00,4.0,25.7,43.6,241,1.04,3.03,8.2,100,85,1018.8,91,1012.5,0.45,8.8,7.7
2019-11-23,6.8,34863.47,30172.28,0.00,0.00,0.00,0.0,28.7,49.7,276,1.57,9.58,-1.4,100,34,1018.7,80,1012.3,0.54,2.0,3.2
2019-11-24,7.2,34761.58,774.96,24.80,24.80,0.00,21.0,28.4,50.8,345,0.34,1.98,6.7,100,94,1011.9,97,1005.6,0.35,6.8,5.4
2019-11-25,10.5,34662.30,30920.50,0.00,0.00,0.00,0.0,26.1,45.4,260,1.36,8.52,4.0,82,27,1011.7,84,1005.4,0.50,6.6,5.3
2019-11-26,13.5,34565.78,30848.38,0.00,0.00,0.00,0.0,11.5,22.7,219,1.22,9.65,7.3,96,29,1017.6,96,1011.3,0.64,9.3,6.5
2019-11-27,14.0,34472.19,11494.23,1.00,1.00,0.00,2.0,22.7,54.7,195,0.88,4.63,10.4,100,85,1017.9,97,1011.6,0.59,11.3,8.3
2019-11-28,12.2,34381.69,19560.91,0.10,0.10,0.00,1.0,37.5,63.4,295,2.02,4.71,10.3,100,63,1017.5,92,1011.1,0.53,10.9,8.4
2019-11-29,5.2,34294.45,30600.55,0.00,0.00,0.00,0.0,28.2,47.9,333,1.55,8.93,-2.5,100,38,1024.3,73,1017.8,0.49,0.8,1.6
2019-11-30,5.8,34210.63,29691.22,0.00,0.00,0.00,0.0,16.2,29.2,340,1.36,9.51,-4.1,99,56,1021.5,72,1015.0,0.60,0.5,1.3
2019-12-01,2.7,34130.39,0.00,12.60,8.70,2.73,10.0,27.9,45.7,43,0.40,1.19,2.1,100,94,1017.1,98,1010.7,0.24,2.2,-0.7
2019-12-02,3.4,34053.90,0.00,17.30,7.80,6.65,24.0,34.8,58.7,13,0.22,1.08,2.5,100,100,1002.5,96,996.2,0.07,2.7,1.6
2019-12-03,3.1,33981.34,28678.65,4.80,0.10,3.29,12.0,28.6,48.2,324,1.21,8.64,-1.3,100,59,1002.2,87,995.8,0.41,-0.6,0.4
2019-12-04,4.3,33912.86,9042.85,0.00,0.00,0.00,0.0,18.1,29.9,264,0.80,4.01,-0.4,100,84,1003.0,84,996.6,0.33,1.2,0.9
2019-12-05,5.1,33848.48,20725.97,0.00,0.00,0.00,0.0,31.4,53.6,279,1.15,6.44,0.5,100,70,1014.4,94,1008.0,0.48,1.3,2.4
2019-12-06,8.7,33787.43,23955.93,0.00,0.00,0.00,0.0,26.7,45.7,240,1.41,5.64,-0.1,100,77,1021.2,84,1014.7,0.56,4.1,2.9
2019-12-07,7.7,33729.63,28730.14,0.00,0.00,0.00,0.0,26.5,44.6,319,1.36,8.61,0.7,90,35,1031.0,82,1024.4,0.46,3.9,1.4
2019-12-08,4.4,33675.13,28686.53,0.00,0.00,0.00,0.0,18.4,32.8,186,0.91,8.01,-0.4,98,47,1034.9,88,1028.3,0.40,0.6,-0.8
2019-12-09,10.9,33624.02,0.00,14.40,14.40,0.00,14.0,17.7,60.5,198,0.27,1.30,10.5,100,99,1030.0,99,1023.5,0.16,10.6,6.5
2019-12-10,13.4,33576.34,1822.13,12.40,12.40,0.00,17.0,28.3,62.6,230,0.45,2.38,12.0,100,99,1013.3,99,1007.1,0.21,12.3,11.4
2019-12-11,9.7,33532.18,12891.65,11.80,7.00,3.36,16.0,22.4,39.6,295,0.71,4.06,8.4,100,85,1026.9,97,1020.4,0.34,8.8,3.3
2019-12-12,1.2,33491.60,29719.35,0.00,0.00,0.00,0.0,23.2,38.9,302,1.37,8.93,-6.7,97,22,1041.4,67,1034.8,0.42,-2.7,-1.2
2019-12-13,7.5,33454.67,0.00,6.80,6.80,0.00,8.0,11.9,18.7,94,0.31,1.41,6.1,100,90,1039.2,98,1032.6,0.21,6.5,2.0
2019-12-14,12.8,33421.43,3600.00,29.90,29.90,0.00,21.0,27.5,47.2,56,0.36,2.30,12.3,100,99,1020.0,99,1013.7,0.11,12.4,9.7
2019-12-15,9.7,33391.96,27287.40,0.00,0.00,0.00,0.0,32.4,56.5,263,1.70,7.29,8.8,100,44,1016.4,94,1010.0,0.61,9.1,6.3
2019-12-16,3.7,33366.32,36.63,0.00,0.00,0.00,0.0,19.1,31.7,292,0.67,2.25,-4.3,100,87,1026.3,70,1019.8,0.39,-0.3,1.2
2019-12-17,1.6,33344.57,0.00,26.10,22.30,2.66,23.0,21.7,62.3,39,0.18,1.22,0.1,100,100,1023.6,96,1017.1,0.26,0.2,0.4
2019-12-18,3.3,33326.75,29297.85,0.30,0.20,0.07,2.0,30.8,53.3,290,1.05,8.09,-0.4,100,34,1012.4,94,1006.0,0.37,-0.1,0.4
2019-12-19,-1.6,33312.94,29231.59,0.30,0.00,0.21,2.0,34.2,58.0,298,1.32,9.04,-6.8,67,12,1029.2,74,1022.5,0.31,-4.0,-5.7
2019-12-20,1.3,33303.17,29242.05,0.00,0.00,0.00,0.0,18.6,32.4,312,1.24,9.05,-9.6,19,4,1036.1,64,1029.4,0.46,-3.2,-3.9
2019-12-21,0.2,33297.51,24490.60,0.00,0.00,0.00,0.0,14.8,25.2,359,0.73,6.18,-2.3,100,77,1038.8,87,1032.1,0.27,-1.5,-3.6
2019-12-22,8.4,33296.00,29170.42,0.00,0.00,0.00,0.0,18.1,31.3,246,1.12,8.71,-2.7,20,2,1032.9,93,1026.3,0.69,2.7,-0.1
2019-12-23,11.3,33298.69,29100.09,0.00,0.00,0.00,0.0,17.6,31.3,240,1.23,8.63,2.9,91,11,1024.1,87,1017.6,0.59,6.8,3.4
2019-12-24,7.2,33305.63,29034.26,0.00,0.00,0.00,0.0,21.4,38.5,326,1.38,8.73,0.0,97,21,1021.5,92,1015.1,0.51,2.7,3.9
2019-12-25,5.9,33316.86,29139.37,0.00,0.00,0.00,0.0,15.6,25.6,13,0.94,7.74,1.8,100,41,1024.6,93,1018.1,0.31,3.2,0.4
2019-12-26,6.8,33332.50,23483.72,0.00,0.00,0.00,0.0,12.0,23.8,33,0.64,6.17,3.6,100,90,1027.6,98,1021.2,0.26,4.4,1.8
2019-12-27,9.7,33352.50,9493.31,0.40,0.40,0.00,4.0,16.2,27.0,186,0.48,3.01,7.0,100,96,1028.9,95,1022.5,0.21,8.0,7.1
2019-12-28,8.7,33376.75,28902.91,0.00,0.00,0.00,0.0,18.8,34.2,301,0.93,7.69,6.3,99,69,1023.9,96,1017.6,0.49,6.6,6.3
2019-12-29,5.4,33405.20,8219.74,1.30,1.30,0.00,6.0,10.9,21.2,24,0.59,3.94,2.6,100,91,1025.4,93,1019.0,0.32,2.9,2.4
2019-12-30,5.2,33437.74,0.00,25.80,25.80,0.00,24.0,28.3,46.8,60,0.20,1.12,4.7,100,100,1019.8,97,1013.4,0.04,4.8,4.4
2019-12-31,6.5,33474.29,12852.25,0.40,0.40,0.00,3.0,25.1,52.6,356,0.52,3.35,2.1,100,83,1009.4,93,1003.1,0.26,4.0,3.5
2020-01-01,4.7,33514.77,14262.91,0.20,0.20,0.00,2.0,28.2,49.7,269,1.34,5.90,2.9,100,60,1010.2,91,1003.8,0.49,3.5,2.8
2020-01-02,8.8,33559.09,25439.16,0.00,0.00,0.00,0.0,17.8,31.3,236,1.20,8.23,0.4,97,31,1016.0,82,1009.6,0.61,3.8,1.6
2020-01-03,9.2,33607.15,3947.57,2.80,2.80,0.00,8.0,12.4,24.5,231,0.58,3.45,6.8,100,96,1012.2,96,1005.9,0.30,7.5,5.9
2020-01-04,9.9,33658.87,0.00,6.00,6.00,0.00,19.0,11.2,18.4,242,0.28,1.53,9.2,100,100,1010.8,100,1004.5,0.06,9.3,7.5
2020-01-05,8.5,33714.15,25571.97,2.30,2.30,0.00,7.0,37.1,65.9,311,1.53,7.09,6.8,100,72,1015.3,93,1008.9,0.52,7.4,3.8
2020-01-06,7.5,33772.91,24867.40,1.30,0.00,0.91,4.0,25.9,46.1,250,1.23,7.30,-1.6,100,60,1016.1,83,1009.7,0.57,2.7,2.1
2020-01-07,5.9,33835.04,21600.00,0.10,0.10,0.00,1.0,20.6,36.4,246,1.33,6.88,-1.4,100,64,1019.4,78,1012.9,0.50,1.3,2.6
2020-01-08,4.9,33900.46,29515.89,0.80,0.50,0.21,5.0,33.1,66.2,277,1.23,8.14,0.4,100,39,1020.8,96,1014.3,0.58,0.6,1.2
2020-01-09,0.4,33969.07,29060.71,0.00,0.00,0.00,0.0,25.4,45.7,300,1.44,9.57,-8.5,99,36,1042.0,57,1035.3,0.39,-3.7,-2.4
2020-01-10,11.0,34040.78,11888.93,0.00,0.00,0.00,0.0,24.8,40.7,218,0.92,4.71,6.5,100,85,1040.9,91,1034.3,0.35,8.2,3.2
2020-01-11,18.2,34115.49,22545.56,0.00,0.00,0.00,0.0,34.2,58.7,208,1.73,7.22,11.0,100,84,1031.4,93,1025.1,0.78,13.7,12.4
