year,Date,Ozone,AQI_o3,NO2,AQI_no2,PM2.5,AQI_pm2.5,CO,AQI_co,traffic_segments_observed,traffic_daily_total,traffic_daily_max,traffic_daily_mean_segment,temperature_2m_max,daylight_duration_(s),sunshine_duration_(s),precipitation_sum_(mm),rain_sum_(mm),snowfall_sum_(cm),precipitation_hours_(h),wind_speed_10m_max_(km/h),wind_gusts_10m_max_(km/h),wind_direction_10m_dominant_(°),et0_fao_evapotranspiration_(mm),shortwave_radiation_sum_(mj/m²),dew_point_2m_max,cloud_cover_max_(%),cloud_cover_mean_(%),pressure_msl_max_(hpa),relative_humidity_2m_max_(%),surface_pressure_max_(hpa),vapour_pressure_deficit_max_(kpa),wet_bulb_temperature_2m_max,temperature_2m_mean
2012,2012-06-28,0.08,133,38.5,36,13.3,59,0.7,8,157,36586,564,233.03184713375796,31.7,54240.47,50400.0,0.0,0.0,0.0,0.0,13.8,29.5,280.0,6.72,29.19,15.3,85.0,11.0,1010.7,76.0,1004.8,3.24,20.7,24.0
2012,2012-06-29,0.083,143,50.1,47,31.9,93,0.9,10,192,47332,666,246.52083333333334,36.4,54210.33,48406.62,0.2,0.2,0.0,2.0,14.7,28.4,255.0,6.99,27.09,18.1,100.0,35.0,1007.0,67.0,1001.2,4.31,24.1,27.6
2012,2012-06-30,0.069,97,26.3,25,16.4,65,0.7,8,192,20299,257,105.72395833333333,34.6,54176.54,46632.2,0.0,0.0,0.0,0.0,14.7,27.7,287.0,7.46,27.42,16.8,100.0,71.0,1008.2,68.0,1002.3,4.15,22.0,29.0
2012,2012-07-01,0.082,140,28.2,26,17.2,66,0.7,8,192,13814,219,71.94791666666667,34.6,54139.16,46800.0,1.7,1.7,0.0,1.0,17.0,37.1,263.0,6.82,26.06,18.5,91.0,30.0,1010.9,76.0,1005.1,3.72,23.7,27.6
2012,2012-07-02,0.042,39,37.2,35,9.1,51,0.7,8,192,24984,329,130.125,30.9,54098.29,50400.0,0.0,0.0,0.0,0.0,14.0,26.3,321.0,6.23,25.22,18.7,75.0,18.0,1013.1,78.0,1007.2,3.11,22.0,26.0
2012,2012-07-03,0.059,64,33.5,31,12.0,56,0.8,9,192,31938,362,166.34375,31.8,54053.97,48801.35,0.0,0.0,0.0,0.0,12.1,24.1,294.0,5.62,23.3,16.7,100.0,32.0,1014.6,81.0,1008.7,3.43,20.5,25.6
2012,2012-07-04,0.068,93,27.0,25,18.1,68,0.8,9,192,23255,202,121.11979166666667,33.1,54006.29,39270.22,3.9,3.9,0.0,4.0,10.9,26.3,243.0,5.24,21.45,20.1,100.0,77.0,1010.9,92.0,1005.0,3.07,23.3,26.5
2012,2012-07-05,0.058,61,27.2,25,13.9,60,0.7,8,192,25525,305,132.94270833333334,34.8,53955.33,47668.24,0.0,0.0,0.0,0.0,14.4,24.1,304.0,6.98,27.84,21.4,99.0,48.0,1008.4,80.0,1002.7,4.09,23.4,29.1
2012,2012-07-06,0.075,115,45.0,42,11.2,55,0.5,6,128,11287,216,88.1796875,33.1,53901.16,50283.4,0.0,0.0,0.0,0.0,8.4,29.2,39.0,6.26,29.53,19.0,97.0,23.0,1013.9,87.0,1008.0,3.46,22.7,26.8
2012,2012-07-07,0.066,87,31.1,29,17.6,67,0.6,7,96,7437,126,77.46875,37.6,53843.85,45225.57,0.0,0.0,0.0,0.0,20.1,32.8,267.0,6.71,24.22,19.5,100.0,87.0,1011.8,69.0,1005.9,4.66,24.1,29.7
2012,2012-07-08,0.069,97,28.7,26,15.3,63,0.5,6,96,6991,127,72.82291666666667,32.6,53783.49,39650.39,1.6,1.6,0.0,3.0,12.6,29.9,60.0,4.73,20.89,21.8,100.0,69.0,1012.0,86.0,1006.1,3.25,23.9,27.5
2012,2012-07-09,0.055,51,29.5,27,4.3,24,0.4,5,96,12669,246,131.96875,30.0,53720.15,49331.03,0.0,0.0,0.0,0.0,14.2,35.3,24.0,5.89,24.87,22.2,100.0,77.0,1014.4,83.0,1008.5,2.96,23.2,26.0
2012,2012-07-10,0.055,51,28.3,26,7.3,41,0.5,6,96,15555,378,162.03125,29.7,53653.9,50070.59,0.0,0.0,0.0,0.0,15.6,32.0,117.0,5.38,23.65,17.7,100.0,39.0,1017.9,81.0,1012.0,2.94,19.5,24.5
2012,2012-07-11,0.049,45,29.7,27,7.7,43,0.4,5,96,16123,354,167.94791666666666,27.9,53584.84,47101.4,0.0,0.0,0.0,0.0,14.5,28.1,142.0,4.87,22.87,20.0,97.0,68.0,1021.4,95.0,1015.5,1.93,20.4,24.0
2012,2012-07-12,0.051,47,34.1,32,7.3,41,0.4,5,96,16251,374,169.28125,30.3,53513.02,49944.24,0.0,0.0,0.0,0.0,17.4,33.8,166.0,5.46,25.12,18.5,100.0,43.0,1022.9,90.0,1016.9,2.74,20.1,24.5
2012,2012-07-13,0.071,101,39.1,37,12.5,57,0.5,6,96,16306,335,169.85416666666666,30.9,53438.54,36912.52,0.0,0.0,0.0,0.0,14.1,31.0,199.0,4.63,17.95,17.3,100.0,91.0,1022.8,76.0,1016.9,2.8,21.0,25.6
2012,2012-07-14,0.069,97,41.1,39,15.8,63,0.5,6,96,13366,233,139.22916666666666,30.6,53361.34,37950.0,0.0,0.0,0.0,0.0,14.6,28.1,249.0,5.14,19.67,18.9,100.0,98.0,1022.7,74.0,1016.8,2.82,21.0,26.4
2012,2012-07-15,0.054,50,25.1,24,12.1,57,0.5,6,96,12156,216,126.625,30.9,53280.71,37528.62,5.7,5.7,0.0,3.0,11.8,28.4,221.0,3.94,16.78,23.0,100.0,90.0,1021.3,90.0,1015.3,1.95,24.4,25.8
2012,2012-07-16,0.06,67,27.8,25,8.3,46,0.4,5,96,16268,364,169.45833333333334,32.7,53196.66,47802.52,0.5,0.5,0.0,2.0,13.5,25.2,278.0,5.51,24.1,23.0,100.0,48.0,1014.6,90.0,1008.7,3.15,23.9,27.2
2012,2012-07-17,0.082,140,40.9,38,17.9,67,0.5,6,30,3357,338,111.9,35.4,53109.34,49580.57,0.0,0.0,0.0,0.0,17.5,36.7,256.0,6.93,26.54,19.8,100.0,89.0,1011.0,83.0,1005.2,4.01,23.2,28.8
2012,2012-07-23,0.038,35,33.6,31,19.7,71,0.7,8,55,3653,100,66.41818181818182,29.7,52524.45,47556.85,0.3,0.3,0.0,2.0,14.1,31.7,205.0,4.86,22.8,22.0,93.0,70.0,1020.5,87.0,1014.5,1.73,24.0,24.4
2012,2012-07-24,0.053,49,29.5,27,16.0,64,0.7,8,96,5045,106,52.552083333333336,32.8,52418.07,47414.36,0.0,0.0,0.0,0.0,20.4,37.4,275.0,6.02,24.77,21.7,93.0,33.0,1011.9,86.0,1006.0,3.12,23.5,27.0
2012,2012-07-25,0.047,44,40.9,38,4.6,26,0.4,5,96,5059,102,52.697916666666664,29.1,52309.51,48852.44,0.0,0.0,0.0,0.0,18.2,34.2,335.0,6.75,28.62,17.7,100.0,14.0,1012.6,66.0,1006.6,2.78,21.1,24.5
2012,2012-07-26,0.071,101,41.2,39,14.8,62,0.5,6,96,5081,105,52.927083333333336,33.1,52198.88,43361.52,3.9,3.9,0.0,4.0,19.0,34.6,235.0,5.19,21.27,22.2,100.0,70.0,1010.2,83.0,1004.3,2.52,25.1,25.2
2012,2012-07-27,0.051,47,27.9,25,7.2,40,0.5,6,96,5576,118,58.083333333333336,30.5,52086.32,47890.91,8.4,8.4,0.0,4.0,16.2,38.9,273.0,4.65,20.21,23.1,100.0,64.0,1009.1,96.0,1003.3,1.93,24.7,26.8
2012,2012-07-28,0.052,48,22.7,21,7.7,43,0.5,6,96,4622,97,48.145833333333336,28.1,51971.96,29570.24,18.0,18.0,0.0,11.0,11.3,26.3,77.0,2.39,12.06,22.7,99.0,69.0,1013.6,96.0,1007.7,1.13,23.9,24.7
2012,2012-07-29,0.044,41,33.3,31,6.7,37,0.5,6,96,3951,79,41.15625,24.3,51855.9,19594.14,12.7,12.7,0.0,17.0,11.0,24.1,36.0,2.3,11.91,21.9,100.0,89.0,1016.1,97.0,1010.1,0.84,22.3,22.2
2012,2012-07-30,0.052,48,15.2,14,5.9,33,0.5,6,285,11954,105,41.94385964912281,25.3,51738.28,47059.2,0.8,0.8,0.0,5.0,13.6,28.4,109.0,3.69,19.69,19.8,65.0,37.0,1019.9,96.0,1013.9,1.01,21.2,22.3
2012,2012-07-31,0.04,37,26.5,25,7.2,40,0.5,6,384,13080,128,34.0625,24.2,51619.21,16313.93,0.0,0.0,0.0,0.0,11.5,25.6,93.0,2.51,12.01,18.9,100.0,78.0,1019.2,93.0,1013.2,1.01,19.8,21.9
2012,2012-08-01,0.036,33,45.5,42,11.1,55,0.8,9,384,13295,128,34.622395833333336,26.5,51498.8,32799.07,10.3,10.3,0.0,9.0,10.8,23.8,193.0,2.63,13.17,21.5,100.0,58.0,1013.7,97.0,1007.7,0.95,22.7,22.5
2012,2012-08-02,0.068,93,45.0,42,18.1,68,0.9,10,384,12798,116,33.328125,30.2,51377.17,39418.41,0.0,0.0,0.0,0.0,7.2,17.6,253.0,4.41,21.92,21.2,100.0,58.0,1012.5,100.0,1006.6,2.44,22.4,24.2
2012,2012-08-03,0.073,108,34.4,32,22.8,77,0.7,8,384,16201,157,42.190104166666664,31.7,51254.25,46761.47,0.0,0.0,0.0,0.0,13.2,28.1,210.0,5.15,23.78,22.6,100.0,38.0,1016.8,93.0,1010.9,2.45,24.1,26.2
2012,2012-08-04,0.051,47,31.1,29,15.1,62,0.7,8,384,18779,262,48.903645833333336,31.0,51129.05,45333.75,0.0,0.0,0.0,0.0,16.4,28.4,174.0,5.31,25.58,23.0,98.0,36.0,1022.4,98.0,1016.5,2.13,24.4,26.7
2012,2012-08-05,0.04,37,17.2,16,8.3,46,0.5,6,384,17182,169,44.744791666666664,32.6,51001.54,45816.84,1.3,1.3,0.0,1.0,20.1,44.6,192.0,4.9,21.6,23.3,98.0,50.0,1022.6,93.0,1016.6,2.34,25.3,27.3
2012,2012-08-06,0.043,40,14.4,13,4.7,26,0.6,7,268,11998,204,44.76865671641791,29.9,50871.86,44808.64,6.9,6.9,0.0,9.0,15.9,40.7,274.0,5.4,24.8,23.3,100.0,67.0,1016.6,96.0,1010.7,2.53,24.0,26.2
2012,2012-08-07,0.045,42,32.5,30,6.9,38,0.5,6,192,9237,166,48.109375,28.4,50740.14,45895.75,0.0,0.0,0.0,0.0,9.7,25.2,330.0,4.75,22.69,18.2,100.0,85.0,1016.7,87.0,1010.8,2.1,20.8,23.7
2012,2012-08-08,0.067,90,43.5,41,16.2,64,0.9,10,192,7207,132,37.536458333333336,29.4,50606.55,37563.09,0.0,0.0,0.0,0.0,10.9,27.4,174.0,4.31,20.51,21.5,100.0,98.0,1015.8,95.0,1009.9,2.13,22.8,25.2
2012,2012-08-09,0.064,80,30.8,28,16.4,65,0.7,8,192,7494,139,39.03125,30.2,50471.2,44690.02,0.7,0.7,0.0,2.0,14.7,32.0,185.0,4.55,21.56,22.3,98.0,38.0,1014.9,98.0,1009.0,2.09,23.2,25.4
2012,2012-08-10,0.038,35,24.5,23,10.3,53,0.6,7,192,8057,161,41.963541666666664,26.4,50334.24,15760.65,8.0,8.0,0.0,13.0,13.9,32.4,169.0,2.03,9.51,23.0,100.0,89.0,1013.3,95.0,1007.4,0.93,23.6,24.9
2012,2012-08-11,0.048,44,24.6,23,10.2,53,0.7,8,192,9905,269,51.588541666666664,28.4,50195.79,39986.27,6.1,6.1,0.0,8.0,17.0,34.9,192.0,3.23,15.9,23.0,100.0,83.0,1011.2,95.0,1005.3,1.15,24.2,24.9
2012,2012-08-12,0.058,61,18.3,17,9.8,52,0.6,7,164,6248,174,38.09756097560975,28.8,50055.99,39600.0,3.9,3.9,0.0,6.0,13.6,29.2,238.0,4.56,21.44,21.7,100.0,80.0,1013.7,97.0,1007.8,2.13,22.1,24.6
2012,2012-08-13,0.046,43,39.0,37,8.5,47,0.6,7,96,1857,49,19.34375,28.5,49914.96,45580.86,0.0,0.0,0.0,0.0,12.6,24.5,282.0,4.93,22.15,17.4,97.0,31.0,1016.4,84.0,1010.4,2.25,20.2,24.0
2012,2012-08-14,0.042,39,49.8,46,15.4,63,0.7,8,96,1760,51,18.333333333333332,26.9,49772.82,34840.21,1.4,1.4,0.0,6.0,14.7,28.8,222.0,3.24,15.07,20.3,100.0,73.0,1015.1,89.0,1009.2,1.66,21.5,23.6
2012,2012-08-15,0.049,45,57.7,54,11.2,55,0.6,7,96,1837,49,19.135416666666668,27.0,49629.71,27215.14,25.1,25.1,0.0,18.0,7.9,29.5,67.0,2.78,14.12,22.0,100.0,84.0,1012.7,97.0,1006.7,0.94,23.3,23.0
2012,2012-08-16,0.051,47,52.5,49,12.0,56,0.6,7,96,1844,59,19.208333333333332,28.4,49485.73,43998.18,1.0,1.0,0.0,4.0,11.9,26.6,319.0,4.68,23.5,20.9,100.0,28.0,1013.1,97.0,1007.2,2.33,21.2,23.3
2012,2012-08-17,0.071,101,53.7,50,21.8,75,0.6,7,96,1953,52,20.34375,30.3,49341.0,43840.17,0.9,0.9,0.0,2.0,14.3,30.2,233.0,5.06,23.27,19.4,99.0,44.0,1012.5,84.0,1006.5,2.4,22.2,24.1
2012,2012-08-18,0.046,43,30.8,28,5.3,29,0.5,6,96,1124,32,11.708333333333334,25.0,49195.63,37288.67,12.2,12.2,0.0,11.0,11.5,28.4,360.0,3.6,18.8,20.4,100.0,82.0,1013.1,95.0,1007.2,1.61,20.8,22.2
2012,2012-08-19,0.041,38,45.0,42,6.7,37,0.5,6,96,1500,33,15.625,24.1,49049.75,30576.19,0.0,0.0,0.0,0.0,10.0,21.6,346.0,3.42,17.8,17.5,100.0,70.0,1015.5,91.0,1009.5,1.71,19.1,20.5
2012,2012-08-20,0.064,80,40.8,38,11.3,55,0.6,7,96,1703,43,17.739583333333332,25.4,48903.45,41229.4,0.0,0.0,0.0,0.0,8.1,20.2,128.0,3.93,20.85,16.5,100.0,85.0,1013.9,89.0,1007.9,1.66,18.5,21.7
2012,2012-08-21,0.062,74,33.1,31,12.8,58,0.5,6,96,1683,49,17.53125,26.0,48756.84,38946.44,0.0,0.0,0.0,0.0,9.1,22.3,273.0,3.79,19.02,17.8,100.0,95.0,1017.2,90.0,1011.3,1.86,18.6,22.1
2012,2012-08-22,0.066,87,56.3,53,14.9,62,0.7,8,96,1593,42,16.59375,26.3,48610.03,43200.0,0.1,0.1,0.0,1.0,9.7,20.9,176.0,3.98,19.88,18.9,100.0,62.0,1021.0,95.0,1015.1,1.76,19.5,22.7
2012,2012-08-23,0.072,105,51.1,48,18.1,68,0.6,7,96,1688,44,17.583333333333332,28.1,48462.93,43529.48,0.0,0.0,0.0,0.0,11.7,25.9,197.0,3.99,19.6,18.8,82.0,28.0,1021.7,93.0,1015.7,2.24,19.9,22.9
2012,2012-08-24,0.073,108,45.8,42,19.6,71,0.6,7,96,1592,41,16.583333333333332,28.8,48314.5,43368.45,0.0,0.0,0.0,0.0,10.5,23.8,167.0,4.44,21.47,18.4,100.0,78.0,1021.8,94.0,1015.9,2.32,20.5,23.4
2012,2012-08-25,0.061,71,49.3,46,18.0,68,0.8,9,96,1100,27,11.458333333333334,27.6,48164.67,32511.07,0.4,0.4,0.0,2.0,15.1,28.4,101.0,3.81,17.87,20.4,100.0,97.0,1024.9,96.0,1018.9,1.86,20.9,23.4
2012,2012-08-26,0.043,40,16.0,15,9.4,52,0.4,5,96,1500,36,15.625,26.7,48013.54,43211.75,0.0,0.0,0.0,0.0,12.7,25.6,87.0,4.44,21.55,18.0,99.0,40.0,1026.7,90.0,1020.7,1.72,19.6,22.7
2012,2012-08-27,0.036,33,25.0,24,9.6,52,0.5,6,96,1692,51,17.625,26.6,47861.25,36886.53,5.8,5.8,0.0,10.0,12.3,33.1,156.0,2.25,11.09,21.5,97.0,50.0,1024.2,95.0,1018.2,0.94,22.8,22.4
2012,2012-08-28,0.047,44,27.2,25,8.3,46,0.5,6,96,1789,55,18.635416666666668,29.9,47707.9,38468.34,5.6,5.6,0.0,6.0,17.3,39.6,259.0,4.1,18.42,21.6,98.0,52.0,1015.7,95.0,1009.8,2.51,22.2,24.7
2012,2012-08-29,0.046,43,47.6,44,5.1,28,0.5,6,96,1705,45,17.760416666666668,26.2,47553.61,43295.18,0.0,0.0,0.0,0.0,15.3,28.4,340.0,4.91,22.72,15.5,24.0,6.0,1015.9,82.0,1010.0,2.18,19.0,22.5
2012,2012-08-30,0.057,58,43.0,41,7.0,39,0.5,6,96,1650,45,17.1875,28.6,47398.48,43358.27,0.0,0.0,0.0,0.0,10.0,21.6,295.0,4.88,24.23,17.1,2.0,0.0,1019.4,85.0,1013.5,2.74,18.0,21.8
2012,2012-08-31,0.082,140,44.8,42,18.3,68,0.6,7,96,1473,46,15.34375,32.9,47242.62,43294.28,0.0,0.0,0.0,0.0,15.1,27.7,251.0,6.09,23.97,16.5,31.0,5.0,1018.0,79.0,1012.0,3.76,20.0,24.5
2012,2012-09-01,0.072,105,26.0,25,20.8,73,0.5,6,96,1119,31,11.65625,30.9,47086.14,43200.0,0.0,0.0,0.0,0.0,14.6,28.4,285.0,5.61,20.34,19.2,44.0,15.0,1016.1,70.0,1010.2,2.6,22.0,26.1
2012,2012-09-02,0.043,40,15.4,14,8.9,49,0.5,6,96,1269,30,13.21875,26.8,46929.14,36591.93,2.4,2.4,0.0,5.0,11.4,24.1,103.0,2.74,13.15,20.4,100.0,95.0,1018.6,90.0,1012.7,1.25,21.8,23.3
2012,2012-09-03,0.038,35,20.7,19,6.6,37,0.5,6,96,1225,33,12.760416666666666,23.0,46771.72,3551.61,1.1,1.1,0.0,5.0,13.7,33.5,94.0,1.38,4.02,20.0,100.0,93.0,1021.2,93.0,1015.2,0.93,20.8,21.9
2012,2012-09-04,0.031,29,29.8,27,10.1,53,0.5,6,96,1752,57,18.25,26.2,46613.98,18256.38,8.6,8.6,0.0,16.0,13.4,30.6,118.0,1.79,8.69,22.8,100.0,87.0,1019.7,98.0,1013.7,0.68,23.5,22.8
2012,2012-09-05,0.033,31,39.7,37,7.7,43,0.6,7,207,2194,61,10.599033816425122,26.9,46456.03,22182.48,16.2,16.2,0.0,20.0,19.5,38.9,226.0,1.99,9.57,23.0,100.0,80.0,1012.3,97.0,1006.4,0.93,23.3,24.2
2012,2012-09-06,0.02,19,53.6,50,7.8,43,0.8,9,109,1486,116,13.63302752293578,25.9,46297.96,21404.91,0.0,0.0,0.0,0.0,8.3,16.2,310.0,2.43,11.81,22.5,100.0,70.0,1012.8,98.0,1006.9,1.16,23.1,23.3
2012,2012-09-07,0.057,58,41.7,39,14.7,61,0.8,9,81,7227,373,89.22222222222223,29.1,46139.86,42317.87,2.6,2.6,0.0,5.0,11.1,24.8,224.0,3.51,17.63,21.5,81.0,18.0,1013.5,96.0,1007.6,1.53,23.7,23.4
2012,2012-09-28,0.027,25,28.6,26,8.5,47,0.5,6,16,1802,172,112.625,22.4,42776.21,16091.43,10.2,10.2,0.0,20.0,14.2,30.6,99.0,1.32,6.72,19.0,100.0,94.0,1021.7,97.0,1015.6,0.6,19.9,19.3
2012,2012-09-29,0.016,15,17.9,16,2.8,16,0.4,5,1,63,63,63.0,18.0,42616.05,5666.87,1.0,1.0,0.0,6.0,11.9,20.9,355.0,1.04,5.01,17.4,100.0,90.0,1014.6,98.0,1008.6,0.52,17.6,15.9
2012,2012-10-08,0.019,18,28.7,26,5.9,33,0.6,7,87,3828,82,44.0,12.5,41182.99,12788.72,4.3,4.3,0.0,8.0,12.3,25.6,284.0,1.21,7.95,7.6,100.0,63.0,1025.3,95.0,1019.1,0.56,8.6,9.8
2012,2012-10-10,0.03,28,26.1,25,6.9,38,0.6,7,48,1121,52,23.354166666666668,18.3,40862.83,21341.23,1.0,1.0,0.0,5.0,17.2,31.0,28.0,1.44,6.61,14.4,100.0,81.0,1019.8,89.0,1013.6,0.84,15.2,15.1
2012,2012-10-11,0.029,27,35.4,33,4.2,23,0.5,6,89,3368,214,37.842696629213485,14.6,40703.02,37433.41,0.0,0.0,0.0,0.0,19.4,36.7,278.0,3.14,16.74,8.6,99.0,10.0,1023.0,68.0,1016.8,0.96,11.0,11.9
2012,2012-10-12,0.023,21,37.1,35,13.4,59,0.6,7,96,3891,101,40.53125,12.6,40543.56,37268.44,0.0,0.0,0.0,0.0,21.1,41.8,279.0,2.18,10.43,4.4,99.0,35.0,1026.0,80.0,1019.7,0.86,7.7,10.1
2012,2012-10-13,0.033,31,30.8,28,3.9,22,0.6,7,96,3558,96,37.0625,11.3,40384.55,35683.87,0.0,0.0,0.0,0.0,16.4,35.6,333.0,2.58,16.35,1.1,100.0,20.0,1033.9,79.0,1027.5,0.83,5.3,7.2
2012,2012-10-14,0.043,40,36.5,34,6.2,34,0.5,6,96,3425,164,35.677083333333336,20.7,40226.11,35851.81,0.0,0.0,0.0,0.0,19.9,39.2,206.0,2.87,13.86,11.0,97.0,63.0,1028.5,77.0,1022.2,1.15,14.7,13.7
2012,2012-10-15,0.028,26,37.3,35,8.1,45,0.7,8,96,3483,106,36.28125,21.0,40068.36,19494.55,5.5,5.5,0.0,6.0,18.1,38.5,207.0,2.1,7.82,16.7,100.0,81.0,1016.3,96.0,1010.2,0.81,17.2,17.7
2012,2012-10-16,0.029,27,23.1,22,4.3,24,0.6,7,96,3759,117,39.15625,16.3,39911.43,36612.39,2.0,2.0,0.0,4.0,22.2,42.5,306.0,2.56,15.67,15.8,100.0,32.0,1010.9,97.0,1004.7,0.88,15.9,13.1
2012,2012-10-17,0.017,16,40.1,38,12.1,57,0.9,10,96,3587,101,37.364583333333336,15.8,39755.43,34630.13,0.0,0.0,0.0,0.0,8.3,20.5,305.0,2.09,13.81,6.5,100.0,70.0,1017.1,86.0,1010.9,0.95,9.9,10.2
2012,2012-10-18,0.041,38,50.7,47,13.5,59,1.6,18,96,3626,96,37.770833333333336,17.6,39600.49,36072.82,0.0,0.0,0.0,0.0,16.9,31.3,147.0,2.19,13.96,11.0,95.0,37.0,1017.4,88.0,1011.3,0.81,12.9,12.7
2012,2012-10-19,0.034,31,31.0,29,7.2,40,0.6,7,96,3996,117,41.625,18.5,39446.74,3387.52,30.4,30.4,0.0,16.0,20.6,52.9,130.0,0.64,2.83,17.7,100.0,94.0,1016.4,97.0,1010.3,0.31,17.8,16.8
2012,2012-10-20,0.032,30,31.3,29,7.0,39,0.6,7,96,3810,118,39.6875,19.8,39294.3,34897.89,0.2,0.2,0.0,1.0,15.2,30.6,232.0,2.12,12.09,17.4,100.0,48.0,1008.3,100.0,1002.2,1.18,17.5,16.8
2012,2012-10-21,0.036,33,24.0,23,7.3,41,0.5,6,96,2931,79,30.53125,17.5,39143.32,35353.6,0.0,0.0,0.0,0.0,18.4,35.3,281.0,2.7,13.32,6.2,74.0,18.0,1015.7,79.0,1009.5,1.21,10.5,12.8
2012,2012-10-22,0.037,34,37.8,35,8.2,46,0.5,6,48,1360,93,28.333333333333332,18.6,38993.69,35247.15,0.0,0.0,0.0,0.0,15.7,30.6,283.0,2.7,14.31,7.8,32.0,2.0,1019.7,79.0,1013.5,1.14,12.1,12.9
2012,2012-10-26,0.024,22,43.5,41,8.7,48,0.7,8,221,17889,425,80.94570135746606,18.7,38396.04,21042.31,0.0,0.0,0.0,0.0,6.5,15.5,101.0,1.4,8.16,13.5,100.0,92.0,1024.6,95.0,1018.4,0.71,14.9,15.6
2012,2012-10-27,0.038,35,28.4,26,6.8,38,0.6,7,384,57702,735,150.265625,17.3,38247.27,19663.58,0.0,0.0,0.0,0.0,10.5,25.6,79.0,1.34,7.76,13.5,100.0,99.0,1020.7,96.0,1014.6,0.67,14.2,15.4
2012,2012-10-28,0.032,30,13.0,12,3.3,18,0.5,6,384,53242,664,138.65104166666666,14.4,38099.04,0.0,0.4,0.4,0.0,2.0,24.3,49.0,38.0,1.29,2.77,11.6,100.0,100.0,1014.0,85.0,1007.9,0.48,12.5,13.6
2012,2012-10-29,0.035,32,6.2,6,9.9,52,0.3,3,262,4957,194,18.919847328244273,16.3,37951.47,0.0,27.6,27.6,0.0,14.0,60.6,122.4,33.0,0.9,0.69,15.1,100.0,100.0,1006.4,94.0,1000.3,0.4,15.4,12.7
2012,2012-11-16,0.014,13,33.0,31,10.7,54,0.4,5,16,447,69,27.9375,7.6,35556.36,21082.85,0.0,0.0,0.0,0.0,10.7,22.3,356.0,0.95,6.53,-0.4,100.0,92.0,1028.6,89.0,1022.2,0.51,3.2,3.6
2012,2012-11-26,0.022,20,43.7,41,13.8,60,0.5,6,81,3864,85,47.7037037037037,8.0,34494.82,30794.8,0.0,0.0,0.0,0.0,15.5,30.6,261.0,1.45,10.07,-2.0,84.0,11.0,1022.4,74.0,1016.0,0.64,2.6,2.3
2012,2012-11-27,0.013,12,42.0,40,17.4,66,0.6,7,192,6618,91,34.46875,3.6,34404.49,0.0,10.1,7.8,1.61,12.0,11.3,21.2,20.0,0.22,1.25,2.2,100.0,78.0,1026.2,99.0,1019.8,0.16,2.6,1.8
2012,2012-11-28,0.02,19,36.8,34,11.0,55,0.7,8,192,6907,86,35.973958333333336,5.5,34317.72,30626.22,0.1,0.1,0.0,1.0,14.8,27.7,326.0,1.01,8.31,1.0,99.0,70.0,1024.4,98.0,1017.9,0.54,1.0,1.9
2012,2012-11-29,0.013,12,39.4,37,20.0,71,0.5,6,130,4232,88,32.55384615384615,6.3,34234.69,30535.17,0.0,0.0,0.0,0.0,15.3,31.0,258.0,1.29,9.32,-3.4,98.0,14.0,1028.6,78.0,1022.1,0.5,1.8,1.3
2012,2012-11-30,0.027,25,54.7,51,20.5,72,0.8,9,31,469,67,15.129032258064516,6.8,34155.57,23355.94,0.0,0.0,0.0,0.0,13.5,27.4,266.0,0.88,5.58,1.1,100.0,75.0,1030.1,83.0,1023.6,0.4,3.2,2.5
2012,2012-12-03,0.017,16,51.4,48,23.7,78,1.1,13,143,4259,203,29.783216783216783,15.8,33939.01,30210.62,2.8,2.8,0.0,5.0,11.5,25.9,258.0,1.01,7.42,10.2,100.0,39.0,1023.6,98.0,1017.4,0.66,11.8,9.9
2012,2012-12-04,0.023,21,41.2,39,18.9,69,1.1,13,192,3476,93,18.104166666666668,16.1,33872.83,28658.56,0.4,0.4,0.0,1.0,9.4,22.7,122.0,0.93,6.57,12.2,99.0,65.0,1025.2,98.0,1018.9,0.42,13.5,10.6
2012,2012-12-05,0.025,23,39.2,37,6.8,38,0.6,7,192,3521,97,18.338541666666668,11.8,33809.77,28734.67,0.4,0.4,0.0,2.0,23.1,43.9,276.0,1.41,8.78,10.9,100.0,63.0,1021.1,95.0,1014.8,0.66,11.1,10.7
2012,2012-12-06,0.025,23,47.3,44,9.1,51,0.8,9,192,3555,103,18.515625,5.3,33749.92,30002.8,0.0,0.0,0.0,0.0,22.0,46.1,331.0,1.45,9.38,-3.0,94.0,18.0,1028.9,72.0,1022.4,0.51,0.6,1.7
2012,2012-12-07,0.008,7,55.0,52,18.7,69,1.5,17,89,1158,67,13.01123595505618,5.1,33693.37,3071.51,1.6,1.6,0.0,5.0,7.1,15.8,196.0,0.34,2.17,3.6,100.0,95.0,1026.5,94.0,1020.0,0.19,3.9,1.5
2012,2012-12-10,0.011,10,44.3,42,16.8,65,1.1,13,138,3105,61,22.5,15.3,33544.35,0.0,3.6,3.6,0.0,11.0,16.2,29.9,181.0,0.34,1.77,14.4,100.0,100.0,1022.3,99.0,1015.9,0.15,14.5,10.8
2012,2012-12-11,0.021,19,23.6,22,6.3,35,0.7,8,152,3176,68,20.894736842105264,13.7,33501.85,22317.76,0.8,0.8,0.0,5.0,20.2,37.8,305.0,0.81,5.05,13.3,100.0,92.0,1018.6,98.0,1012.3,0.56,13.4,8.9
